tanggal_lengkap,pm10,pm25,so2,co,o3,no2,parameter_kritis,stasiun_0,stasiun_DKI1 Bunderan HI,stasiun_DKI2 Kelapa Gading,stasiun_DKI3 Jagakarsa,stasiun_DKI4 Lubang Buaya,stasiun_DKI5 Kebon Jeruk Jakarta Barat,kategori_BAIK,kategori_SANGAT TIDAK SEHAT,kategori_SEDANG,kategori_TIDAK ADA DATA,kategori_TIDAK SEHAT,jam,hari_dalam_minggu,nomor_bulan,musim
11/5/2023,46,68,31,19,40,20,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,11,4
11/6/2023,53,86,31,24,33,22,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,11,4
11/7/2023,54,88,33,18,40,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,11,4
11/8/2023,51,80,31,15,42,11,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,11,4
11/9/2023,55,89,33,16,51,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,11,4
11/10/2023,58,93,33,17,60,15,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,11,4
11/11/2023,58,91,32,18,57,17,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,11,4
11/12/2023,52,79,31,17,45,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,11,4
11/13/2023,53,85,32,21,38,17,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,11,4
11/14/2023,51,78,31,17,41,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,11,4
11/15/2023,39,64,31,18,49,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,11,4
11/16/2023,51,78,33,19,52,19,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,11,4
11/17/2023,52,78,31,19,50,17,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,11,4
11/18/2023,54,82,31,18,49,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,11,4
11/19/2023,47,72,31,19,51,17,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,11,4
11/20/2023,46,71,30,13,81,12,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,11,4
11/21/2023,53,83,32,15,65,15,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,11,4
11/22/2023,40,67,31,14,71,10,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,11,4
11/23/2023,52,85,34,16,62,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,11,4
11/24/2023,71,112,36,23,54,26,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,4,11,4
11/25/2023,63,101,33,20,49,22,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,5,11,4
11/26/2023,48,71,33,21,44,20,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,11,4
11/27/2023,51,76,32,18,53,19,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,11,4
11/28/2023,56,88,33,20,48,21,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,11,4
11/29/2023,56,88,32,18,56,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,11,4
11/30/2023,30,57,32,15,61,17,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,11,4
1/1/2024,58,99,40,18,55,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/1/2024,58,99,40,18,55,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/2/2024,40,68,40,9,65,11,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1
1/2/2024,40,68,40,9,65,11,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1
1/3/2024,32,54,39,7,63,10,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,1,1
1/3/2024,32,54,39,7,63,10,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,1,1
1/4/2024,38,59,46,10,55,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/4/2024,38,59,46,10,55,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/5/2024,30,52,37,15,48,15,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,1,1
1/5/2024,30,52,37,15,48,15,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,1,1
1/6/2024,32,64,39,12,61,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,1,1
1/6/2024,32,64,39,12,61,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,1,1
1/7/2024,53,86,40,23,62,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/7/2024,53,86,40,23,62,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/8/2024,37,55,38,12,43,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/8/2024,37,55,38,12,43,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/9/2024,54,81,21,18,35,3,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1
1/9/2024,54,81,21,18,35,3,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1
1/10/2024,43,73,18,11,70,7,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,1,1
1/10/2024,43,73,18,11,70,7,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,1,1
1/11/2024,37,60,12,37,51,6,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/11/2024,37,60,12,37,51,6,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/12/2024,28,20,11,6,43,4,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,4,1,1
1/12/2024,28,20,11,6,43,4,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,4,1,1
1/13/2024,25,52,21,8,38,6,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,1,1
1/13/2024,25,52,21,8,38,6,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,1,1
1/14/2024,30,50,19,8,58,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/14/2024,30,50,19,8,58,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/15/2024,51,81,24,11,55,11,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/15/2024,51,81,24,11,55,11,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/16/2024,23,49,24,5,43,6,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,1,1
1/16/2024,23,49,24,5,43,6,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,1,1
1/17/2024,34,57,39,7,47,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,1,1
1/17/2024,34,57,39,7,47,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,1,1
1/18/2024,37,56,25,8,39,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/18/2024,37,56,25,8,39,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/19/2024,16,29,19,6,46,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,4,1,1
1/19/2024,16,29,19,6,46,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,4,1,1
1/20/2024,17,28,33,7,23,6,SO2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,1,1
1/20/2024,17,28,33,7,23,6,SO2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,1,1
1/21/2024,26,51,37,10,18,5,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/21/2024,26,51,37,10,18,5,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/22/2024,14,23,31,9,19,2,SO2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,1
1/22/2024,14,23,31,9,19,2,SO2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,1,1
1/23/2024,17,40,31,9,17,3,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,1,1
1/23/2024,17,40,31,9,17,3,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,1,1
1/24/2024,23,44,32,10,17,3,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,1,1
1/24/2024,23,44,32,10,17,3,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,1,1
1/25/2024,36,60,38,12,19,4,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/25/2024,36,60,38,12,19,4,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,1,1
1/26/2024,27,54,37,10,26,9,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,1,1
1/26/2024,27,54,37,10,26,9,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,1,1
1/27/2024,25,28,30,8,35,12,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,1,1
1/27/2024,25,28,30,8,35,12,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,1,1
1/28/2024,46,66,31,18,34,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/28/2024,46,66,31,18,34,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,1,1
1/29/2024,30,53,29,14,35,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/29/2024,30,53,29,14,35,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,1,1
1/30/2024,40,63,29,15,37,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1
1/30/2024,40,63,29,15,37,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1
1/31/2024,22,49,33,9,40,17,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,1,1
1/31/2024,22,49,33,9,40,17,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,1,1
2/1/2024,51,82,34,17,33,22,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/1/2024,51,82,34,17,33,22,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/2/2024,47,68,26,18,28,9,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/2/2024,47,68,26,18,28,9,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/3/2024,24,48,25,12,29,10,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,2,1
2/3/2024,24,48,25,12,29,10,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,5,2,1
2/4/2024,17,24,23,7,27,4,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,2,1
2/4/2024,17,24,23,7,27,4,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,2,1
2/5/2024,35,68,24,15,32,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,2,1
2/5/2024,35,68,24,15,32,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,2,1
2/6/2024,59,74,25,16,38,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/6/2024,59,74,25,16,38,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/7/2024,31,52,27,11,25,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,2,1
2/7/2024,31,52,27,11,25,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,2,1
2/8/2024,40,66,25,11,28,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/8/2024,40,66,25,11,28,8,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/9/2024,45,77,37,12,41,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/9/2024,45,77,37,12,41,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/10/2024,33,60,28,6,46,11,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,2,1
2/10/2024,33,60,28,6,46,11,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,2,1
2/11/2024,46,69,26,14,31,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,2,1
2/11/2024,46,69,26,14,31,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,2,1
2/12/2024,30,54,24,11,37,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,2,1
2/12/2024,30,54,24,11,37,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,2,1
2/13/2024,31,54,22,9,39,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/13/2024,31,54,22,9,39,12,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/14/2024,31,37,21,9,45,11,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,2,1
2/14/2024,31,37,21,9,45,11,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,2,1
2/15/2024,32,58,24,11,38,15,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/15/2024,32,58,24,11,38,15,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/16/2024,53,78,23,18,39,26,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/16/2024,53,78,23,18,39,26,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/17/2024,43,67,22,12,32,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,2,1
2/17/2024,43,67,22,12,32,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,2,1
2/18/2024,31,57,23,11,35,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,2,1
2/18/2024,31,57,23,11,35,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,2,1
2/19/2024,49,81,22,19,31,23,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,2,1
2/19/2024,49,81,22,19,31,23,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,2,1
2/20/2024,40,69,22,10,36,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/20/2024,40,69,22,10,36,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/21/2024,55,94,20,12,92,18,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,2,2,1
2/21/2024,55,94,20,12,92,18,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,2,2,1
2/22/2024,53,76,21,8,72,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/22/2024,53,76,21,8,72,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/23/2024,29,58,19,7,59,10,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/23/2024,29,58,19,7,59,10,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,2,1
2/24/2024,28,53,24,9,59,8,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,2,1
2/24/2024,28,53,24,9,59,8,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,2,1
2/25/2024,25,50,30,14,35,9,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,2,1
2/25/2024,25,50,30,14,35,9,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,6,2,1
2/26/2024,24,41,23,17,45,14,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,2,1
2/26/2024,24,41,23,17,45,14,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,2,1
2/27/2024,54,78,21,27,46,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/27/2024,54,78,21,27,46,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,2,1
2/28/2024,33,60,22,20,48,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,2,1
2/28/2024,33,60,22,20,48,18,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,2,2,1
2/29/2024,36,57,21,21,54,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
2/29/2024,36,57,21,21,54,16,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,1
3/1/2024,52,82,21,29,50,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,3,2
3/1/2024,52,82,21,29,50,13,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,4,3,2
3/2/2024,41,69,23,21,54,21,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,3,2
3/2/2024,41,69,23,21,54,21,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,5,3,2
3/3/2024,35,54,22,19,51,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,3,2
3/3/2024,35,54,22,19,51,14,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,6,3,2
3/4/2024,33,60,22,18,42,10,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,3,2
3/4/2024,33,60,22,18,42,10,PM25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,3,2
3/5/2024,18,38,21,14,46,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,3,2
3/5/2024,18,38,21,14,46,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,3,2
3/6/2024,18,34,23,13,49,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,3,2
3/6/2024,18,34,23,13,49,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,3,2
3/7/2024,22,28,22,13,48,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,3,3,2
3/7/2024,22,28,22,13,48,6,O3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0,3,3,2
